,title,no,ID,nick,content,date,like,dislike
0,플랫다이어리,5,(blgl****),지선,아 미쳤다 작가님 너무 좋아요 내용 완전 제 취향 갈아넣었는다요.. 저 지금 촉촉해졌어요.. 이런 맑은 느낌 너무 좋아요..ㅠㅠ,2021-03-12 17:39,0,0
1,플랫다이어리,5,(bkk2****),hattu,친구분까지 됨됨이가 훌륭하네요,2021-03-12 17:39,0,0
2,플랫다이어리,5,(ppiy****),Rainy J,달이참예쁘네요,2021-03-12 17:39,0,0
3,플랫다이어리,5,(hach****),콩순알럽,여고생들표정 무엇이냐곸ㅋㅋㅋㅋㅋㄱㅋㅋㅋ 공감 ㅠ,2021-03-12 17:39,0,0
4,플랫다이어리,5,(lemo****),HB,이승윤님 추천으로 보게됐는데 진짜.. 너무 울컥하네요 왜 추천하셨는지 알 것같아요 이런 웹툰 만들어주셔서 감사합니다,2021-03-12 17:39,0,0
5,플랫다이어리,5,(furu****),김은하,달이 참 예쁘다고.이승윤님의 노래가 생각나네요,2021-03-12 17:39,0,0
6,플랫다이어리,5,(ghg0****),정수,"몇 번을 봐도 울컥하는 에피소드에요. 생각하기에, 마음 먹가에 따라 행복의 정도와 크기가 달라진다는 걸 알면서도 잘 되지가 않았는데 오늘 다시 배워갑다. 저도 노력하며 연습해야겠어요. 긍정론.",2021-03-12 17:39,0,0
7,플랫다이어리,5,(minm****),뽀르,너무 좋은 웹툰이다,2021-03-12 17:39,0,0
8,플랫다이어리,5,(hoho****),차차,헐 30호 이승윤님의 달이 참예쁘다고 라는 노래가 생각남 왜 승윤님이 이웹툰을 인생작으로 꼽은지 알만함 계속 주행중 끝까지완독하고 또 글남기겠음,2021-03-12 17:39,0,0
9,플랫다이어리,5,(leeh****),아이러니,한번뿐인 인생이잖아. 제발 자기자신을 속이지말고 살아.,2021-03-12 17:39,0,0
10,플랫다이어리,5,(ijws****),오렌그린,정말 대애박 ~~~~이런 웹툰 승승장구하자,2021-03-12 17:39,0,0
11,플랫다이어리,5,(psyc****),,아..예쁜글정 잘 배우고 갑니다,2021-03-12 17:39,0,0
12,플랫다이어리,5,(cush****),임예찬,"RFID칩 받지 마세요!짐승의 표입니다짐승의 표를 받으면 지옥갑니다!예수님 곧 오십니다!! 예언들이 이제 거의 다 성취되었습니다, 재림이 가깝습니다!그가 곧 모든 자 작은 자나 큰 자나 부자나 가난한 자나 자유한 자나 종들에게 그 오른손에나 이마에 표를 받게하고 누구든지 이 표를 가진 자 외에는 [매매]를 못하게 하니 이 표는 곧 짐승의 이름이나 그 이름의 수라지혜가 여기 있으니 총명한 자는 그 짐승의 수를 세어 보라 그것은 사람의 수니 그의 수는 666이니라요한계시록 13장 15절 ~ 18절(짐승의 미혹)큰 이적을 행하되 심지어 사람들 앞에서 불이 하늘로부터 땅에 내러오게 하고 짐승 앞에서 받은 바 이적을 행함으로 땅에 거하는 자들을 미혹하며 땅에 거하는 자들에게 이르기를 칼에 상하였다가 살아난 짐승을 위하여 우상을 만들라 하더라********지옥은 실제입니다1!!!!!!!***********불과 유황으로 고난을 받으리니불과 유황으로 고난을 받으리니",2021-03-12 17:39,0,0
13,플랫다이어리,5,(bria****),,이 좋은 만화를 이제야 봤다니... 현재 제 상황이 딱 저 대학 때 부정적인 친구들 같네요. 저는 그동안 그만둘 핑계만 찾고 있던 것 같습니다. 요즘 그런 생각을 많이 했는데 운명인지 우연인지 이런 내용을 보게 되어 참 다행이에요. 다시 긍정의 한 발을 내딛을 수 있겠어요!,2021-03-12 17:39,0,0
14,플랫다이어리,5,(noj6****),,그림체 욘나 이뿌다 ㅠㅠㅠ,2021-03-12 17:39,0,0
15,플랫다이어리,5,(1318****),응째,아니 이건 단행본을 안살 수가 없네요.....😭😭오늘 당장 사러 갑니댜......!!!!감사해요 좋은 작품으로 찾아와주셔서!,2020-12-19 13:40,0,0
16,플랫다이어리,5,(isun****),미스터 인,친구 탱구님보고 많이 배우고 갑니다. 덕분에 큰 위로를 받았어요,2020-12-19 13:40,0,0
17,플랫다이어리,5,(leek****),바다강,긍적적인것도 좋지만 누가봐도 자리가 안좋은 자리에서 성공한게 정말 긍정적이라서 덕을 본걸까? 어떤일을 할때 의심해보지않고 긍정적이여만할까?,2020-12-19 13:40,0,0
18,플랫다이어리,5,(heej****),정이,멋지다,2020-12-19 13:40,0,0
19,플랫다이어리,5,(1129****),션,좋은내용 공유해주셔서 감사합니다,2020-12-19 13:40,0,0
20,플랫다이어리,5,(angs****),파랑구름,될이유 한가지.. 머리를 세게 맞은 느낌이네요,2020-12-19 13:40,0,0
21,플랫다이어리,5,(mail****),Podosi,더이상 그리지 않는 건가요? 오랜만에 생각나서 클릭했는데 이게 끝이라니... 작가님 뭐하고 사시나요,2020-12-19 13:40,0,0
22,플랫다이어리,5,(sooh****),라이언,띵작이네염,2020-12-19 13:40,0,0
23,플랫다이어리,5,(batz****),바츠,아니 그래서 어떻게 성공했냐고.. 자리도 후지고 경쟁도 심하다매..궁금해죽겠네,2020-12-19 13:40,0,0
24,플랫다이어리,5,(chlg****),yolo,대박,2020-12-19 13:40,0,0
25,플랫다이어리,5,(elsa****),융디,ㄹㅇ 여고 아래 편의점 하나 있는데 맨날 미어터져요 ㅠㅠㅋㅋㅋㅋ,2020-12-19 13:40,0,0
26,플랫다이어리,5,(fine****),달빛소나기,안될 이유 100개를 찾는 건 쉬워. 하지만 될 이유 하나를 찾는 건 어려워. 👈이건 진짜 두고두고 명언 될듯,2020-12-19 13:40,0,0
27,플랫다이어리,5,(eunh****),그린나무,될 이유 하나,2020-12-19 13:40,0,0
28,플랫다이어리,5,(jjoo****),유나,싸머리 맞고 갑니다..,2020-12-19 13:40,0,0
29,플랫다이어리,5,(lave****),lav,진짜 내가 일일이 다 하트 누르고 10점 주고 몇번이고 정주행하고 매화 댓 다는 웹툰은 이게 처음이다..,2020-12-19 13:40,0,0
30,플랫다이어리,5,(thdg****),기여기,쓰레기 툭 던지고 가는 아줌마 어이없다 이 화의 교훈이 부정적인 생각만 하진 말자이지만 저런 사람 보면 부정적인 생각이 들어...........,2020-05-27 12:20,10,0
31,플랫다이어리,5,(tuns****),룰루랄라야,너무 조아 .. ㅠㅠㅠ,2020-05-27 12:20,10,0
32,플랫다이어리,5,(nek1****),리무드 템페스트,애가 멋있네,2020-05-27 12:20,10,0
33,플랫다이어리,5,(hyun****),이해보단인정,ㅠㅠㅠㅠ 오늘 내용 정말 머리 한대 맞은 느낌이예요 우리 딸한테 긍정적으로 다가가봐야 겠어요,2020-05-27 12:20,10,0
34,플랫다이어리,5,(hans****),i 아이,와.....매 화가 레전드네..,2020-05-27 12:20,10,0
35,플랫다이어리,5,(jiyo****),슈백,탱구 볼수록 귀엽당ㅋㅋㅋㅋㅋ,2020-05-27 12:20,10,0
36,플랫다이어리,5,(naby****),YeNa,잘됐으니 저런말을 할수가 있죠...ㅠㅜ 현실과 긍정으로 일벌이는 것과는 큰차이가...누구라도 저런상황에 모든적금들이부어 저런다면 다들 말릴거에요.잘못될경우 타격이 너무크니까ㅠㅜ,2020-05-27 12:20,10,0
37,플랫다이어리,5,(seom****),서민정,감도옹ㅜㅜ,2020-05-27 12:20,10,0
38,플랫다이어리,5,(majo****),야호,"완결 웹툰 목록 보다가 썸네일 남자 표정이 편안하면서도 끌림이 있어서 들어와봤어요. 이번 화가 참 좋네요. 전 자꾸 안 될 이유, 힘들 것 같은 부분만 보고 있었는데 다르게 생각해봐야겠네요. 감사합니다 작가님.",2020-05-27 12:20,10,0
39,플랫다이어리,5,(amko****),꺄악꿍,만화를 보고 교훈을 얻다니...열심히 살겠습니다ㅎㅎ오늘보다 내일이 더 행복할끄야^^,2020-05-27 12:20,10,0
40,플랫다이어리,5,(dprj****),mint,엄마 청소원 탈출 시킨거 대단하다,2020-05-27 12:20,10,0
41,플랫다이어리,5,(seys****),세영,"밑댓 정말 잘생기고•친절한•편의점이라 성공한거 아닐까요? 저랑 제 주변만 해도 어디편의점은 알바생이 너무 매섭게 대한다, 불친절하다 하면서 그런 곳은 잘 안가거든요. 특히나 여고 근처에 젊고 잘생기고 친절한 직원이 있는 편의점이 있다면 인기가 많을 수 밖에요.",2020-05-27 12:20,10,0
42,플랫다이어리,5,(kyra****),꿈꾸는 몽,그래서 왜 성공한거에욧!!!,2020-05-27 12:20,10,0
43,플랫다이어리,5,(altm****),미자,와 이건 진짜... bb,2020-05-27 12:20,10,0
44,플랫다이어리,5,(sunr****),꼬꼬마,안될이유 100가지를 물리치는 될 이유 한가지.정말 가슴에 콕 박히네요.,2020-05-27 12:20,10,0
45,플랫다이어리,5,(orol****),훗,띵작 갓띵화...새로이 배워갑니다,2020-02-20 18:36,3,0
46,플랫다이어리,5,(hoon****),후니,ㅠㅠㅠㅠㅠㅜㅜㅜㅜㅜㅜㅠㅠㅠㅠㅠㅠ 작가니므 이거 너므 좋자나요 흐엉 ㅠㅠㅠㅠ,2020-02-20 18:36,3,0
47,플랫다이어리,5,(basa****),이또한지나가리라,와 베댓 무명배우 팡찌니님 최근 댓글 발견♥-♥한단계씩 올라가고 계시군요 ~지금은 비록 힘든단계시지만 한계단 한계단 올라가시다보면 대성하실거라 기원드립니다 꿈 포기하지마시고 꼭 이루시길 진심으로 응원드려요(^▽^)!!!!,2020-02-20 18:36,3,0
48,플랫다이어리,5,(2769****),암석조각,이 에피가 제일 좋음 탱궄ㅋㅋㅋㅋ 멋짐,2020-02-20 18:36,3,0
49,플랫다이어리,5,(kyb4****),끼에엥,그래서 왜 성공함,2020-02-20 18:36,3,0
50,플랫다이어리,5,(kgwb****),Luinedhel,그렇지,2020-02-20 18:36,3,0
51,플랫다이어리,5,(rosa****),,진심 용기를 주네요,2020-02-20 18:36,3,0
