commentId,articleId,subject,daumName,recommendCount,disagreeCount,regDate,content,isBest
18826234,82660,유리의 벽 54화,NIO,2666,59,2020-02-06 22:06:30,오올 에드워드 초강수~~!! 찌질하다 해도 어쩔 수 없어 사랑은 원래 찌질한거야 ,True
18826282,82660,유리의 벽 54화,끄딩,2328,38,2020-02-06 22:11:11,에드 너무 무리수지만 솔까 누가봐도 고백타임인데 잡을 방법이 없긴했음ㅋㅋㅋㅋㅋ하지만 내가 릴리면 개빡쳤다...,True
18826253,82660,유리의 벽 54화,holaaaaaa,1456,36,2020-02-06 22:08:09,욜ㅋㅋㅋㅋ 흑구 촉 좋은데??? ( ˇ͈ᵕˇ͈ ) 오늘마저 릴리 안 잡으면 너를 진짜 흑구가 아니라 호구라고 부르려고 했다ㅋㅋㅋㅋㅋ,True
18826337,82660,유리의 벽 54화,지가연,1141,22,2020-02-06 22:17:14,에드한테 저게 마지막 기회인데 찌질하고 뭐고가 어딨어요ㅠㅠ 저거 나가면 바텐이 릴리한테 프로포즈 하고 둘이 약혼할 수도 있는건데. 붙잡을 수 밖에 없는 타이밍이였다 생각해요.,True
18826227,82660,유리의 벽 54화,행복하세요,777,32,2020-02-06 22:05:26,약간 찌질해 에드 ㅠㅠㅠ 이해는 가지만...너랑 이어지길 바라지만...바텐 맴찢 ㅠㅠ 이중성의 나 ㅜㅜ,True
18826619,82660,유리의 벽 54화,뽀롱뽀롱뽀로로,714,19,2020-02-06 23:08:17,근데릴리랑 둘이 약혼한다 해도 바텐네 집에서도 반대 할게 뻔해보임.....,True
18826250,82660,유리의 벽 54화,10000,383,16,2020-02-06 22:07:46,"에드파는 고개를 드십시오
꺄아아이ㅏㅣㅇ ㅎㅎㅎㅎ",True
18826252,82660,유리의 벽 54화,고고,344,1,2020-02-06 22:08:00,릴리 꽃 가지고 있는 장면 넘모 이뽀!,True
18826777,82660,유리의 벽 54화,강예린,319,2,2020-02-06 23:40:17,근데 릴리 표현이 너무 예쁘네요... 가장 좋아하는 구절에 꽂아둔 책갈피라니...ㅠㅠ.. 언제 봐도 질리지 않고 계속해서 보고 싶다는 뜻이잖아요... 표현 너무 시적이고 예쁘다.. 역시 책 많이 읽는 똑똑이다워../-\,True
18826431,82660,유리의 벽 54화,핀과제이크,314,3,2020-02-06 22:30:56,"오늘밤 자기랑 함께있는거라니 너무 의미심장한말 아니냐구요. 릴리 표정 무슨소리하는거냐는 표정인데 에드 잘 설명해야겠는데ㅋㅋㅋ
아 에드도 보고싶고 바텐꽃받고 활짝 웃는 현실릴리도 보고싶은데 아흑흑 그냥 릴리가 둘다 가지면 안되냐구요ㅠㅠ",True
