commentId,articleId,subject,daumName,recommendCount,disagreeCount,regDate,content,isBest
17993174,69208,인연을 바라다 : 희연 1화,소라,3,0,2019-06-29 21:26:58,일단 이쁘네요,False
18129015,69208,인연을 바라다 : 희연 1화,▶ ┓┣┗┣ ◀,2,0,2019-08-11 01:06:00,댓글이 넘 없네.... 그림 넘 예뻐요... 쭉.... 주행~~~,False
17997712,69208,인연을 바라다 : 희연 1화,MK,1,0,2019-07-01 09:23:22,존잘이네,False
17984774,69208,인연을 바라다 : 희연 1화,강사랑,1,1,2019-06-27 19:47:24,먼데 잘생긴건데!!!!!,False
19205562,69208,인연을 바라다 : 희연 1화,담다밍,0,0,2020-04-23 01:24:53,으어어아 그림체 취저💜🤍,False
18182356,69208,인연을 바라다 : 희연 1화,나마에와,0,0,2019-08-25 23:25:15,초반 빛 표현한 부분 너무 좋네요,False
18042334,69208,인연을 바라다 : 희연 1화,다연,0,0,2019-07-15 00:36:56,뭐야 재밌겠다,False
18008268,69208,인연을 바라다 : 희연 1화,전XXwnsdl,0,0,2019-07-03 22:41:53,머야 왜 댓글이 없는건데,False
17994208,69209,인연을 바라다 : 희연 2화,비타민,3,1,2019-06-30 01:05:12,머리색깔 말고는 얼굴이 다 비슷해보여서 구별이 안가요...........ㅠㅠ,False
17993594,69209,인연을 바라다 : 희연 2화,조희연,2,0,2019-06-29 22:57:29,오오오재미따,False
18029097,69209,인연을 바라다 : 희연 2화,박혜란,1,0,2019-07-10 12:43:32,왜 댓글이 이리 적지??ㆍㅅㆍ 잼있눈데,False
19205576,69209,인연을 바라다 : 희연 2화,담다밍,0,0,2020-04-23 01:27:46,왜 이리 댓글이 적은 것이냐 말도안된다,False
18129145,69209,인연을 바라다 : 희연 2화,▶ ┓┣┗┣ ◀,0,0,2019-08-11 01:29:42,잼나요...,False
18042352,69209,인연을 바라다 : 희연 2화,다연,0,0,2019-07-15 00:38:57,항 재밌는데??,False
17997728,69210,인연을 바라다 : 희연 3화,MK,2,0,2019-07-01 09:31:54,잼있어요^^♡,False
19850874,69210,인연을 바라다 : 희연 3화,검은고양이,0,0,2020-09-15 15:23:05,주식하죠 신령님,False
19205595,69210,인연을 바라다 : 희연 3화,담다밍,0,0,2020-04-23 01:31:57,빨리 알바생과의 사랑을...,False
18144516,69210,인연을 바라다 : 희연 3화,김선미,0,0,2019-08-15 00:39:42,재밌어요 ^^,False
