,title,no,ID,nick,content,date,like,dislike
0,오성X한음,11,(jeus****),래아,아악!!!!,2020-07-27 20:00,1,0
1,오성X한음,11,(soo9****),케네시스,완결되고 한 4~5년은 무료였었지... 그때가 그리워지는군.,2020-07-27 20:00,1,0
2,오성X한음,11,(cjoo****),joon0913,무료 기념 댓글! 감사합니다~,2020-07-27 20:00,1,0
3,오성X한음,11,(iamh****),Hi라잇,근데 진짜 오성한음의 사이가 이정도로 돈독했었다면 새삼 존경스러운것같네요 같은 스승 아래지만 어쨋거나 노선이 다른 정당소속들인데 같은뜻이 있는 면에서는 존중을 넘어 우애를 지키면서까지 힘을 합칠수있다는게 대단해요. 같은 정당에 있어도 물어뜯는마당에서,2020-07-27 20:00,1,0
4,오성X한음,11,(0108****),수냐,형장! 나 알아냈소! 너무 귀엽다 라고 댓글 창을 들어왔으나 바로 전 전 댓글에 있었다,2020-07-27 20:00,1,0
5,오성X한음,11,(id89****),,1905,2020-07-27 20:00,1,0
6,오성X한음,11,(choi****),,형장 나알아냈소가 쓸데없이 귀엽냐,2020-07-27 20:00,1,0
7,오성X한음,11,(choi****),,형장 나알아냈소가 쓸데없이 귀엽냐,2020-07-27 20:00,1,0
8,오성X한음,11,(ch_p****),영시,장인어른 앞에서 패드립보소 ㄷㄷ,2020-07-27 20:00,1,0
9,오성X한음,11,(qkrd****),바균태,까치=가체,2020-07-27 20:00,1,0
10,오성X한음,11,(csh0****),실버크로우,0,2020-07-27 20:00,1,0
11,오성X한음,11,(csh0****),실버크로우,0,2020-07-27 20:00,1,0
12,오성X한음,11,(csh0****),실버크로우,9,2020-07-27 20:00,1,0
13,오성X한음,11,(csh0****),실버크로우,1,2020-07-27 20:00,1,0
14,오성X한음,11,(mpsp****),ksh,코난에나왔던거,2020-07-27 20:00,1,0
15,오성X한음,11,(zpc5****),카골드,"아 다잉메시지 해석하고 싶은데, 어렵네;",2016-03-21 01:55,0,0
16,오성X한음,11,(kgwb****),Luinedhel,누군데!,2016-03-21 01:55,0,0
17,오성X한음,11,(qq04****),미란다,볼수록 재밌구먼 ~,2016-03-21 01:55,0,0
18,오성X한음,11,(8pla****),멋진남자,조선의 역전검사와 코난이다,2016-03-21 01:55,0,0
19,오성X한음,11,(pocg****),고릴라,이실직고해야지요... 그리고... 흠... 예쁜 여자라면 죄를 묻지 않는 건 당연한... 험험 미덕이랄까... 뭐...,2016-03-21 01:55,0,0
20,오성X한음,11,(miwo****),포돌이,범인은 바로 당신이야!,2016-03-21 01:55,0,0
21,오성X한음,11,(5656****),윤일선,코난이냐?,2016-03-21 01:55,0,0
22,오성X한음,11,(char****),CharlieJin,할아버지의 명예를 걸고!!,2016-03-21 01:55,0,0
23,오성X한음,11,(du21****),,뒷북이겠지만 무슨일이 일어날때 사단이라고 많이 쓰시는데 정확한 표현은 사달이 맞다고 합니다.^^,2016-03-21 01:55,0,0
24,오성X한음,11,(sy70****),사람001,코난:범인은 바로당신이야!(모순),2016-03-21 01:55,0,0
25,오성X한음,11,(natu****),긔여긔,ㅠ_lll,2016-03-21 01:55,0,0
26,오성X한음,11,(phs2****),GT,한음은 주로 증거위주로 오성은 심문위주로 추리를 진행하네,2016-03-21 01:55,0,0
27,오성X한음,11,(dkvn****),고태민,카트라이더 드리프트 자국같네 ㅋㅋ,2016-03-21 01:55,0,0
28,오성X한음,11,(cabb****),캐빗,뭐야 뭐야 내기를 입술 연지 그리는 걸로 하고 있어,2016-03-21 01:55,0,0
