commentId,articleId,subject,daumName,recommendCount,disagreeCount,regDate,content,isBest
14467701,40967,도깨비훈장 37화,삐띠,255,1,2017-02-05 00:17:50,설마 자는 사람을 바다에 퐁당 넣어주려고..?,True
14467391,40967,도깨비훈장 37화,토끼,150,3,2017-02-05 00:04:04,집에는돌아가지 말았으면 좋겠다..괴로울꺼뻔히아는데 돌아갈곳이 집밖에 없아서..집이란게 편안한보금자리여야하늠데..,True
14467796,40967,도깨비훈장 37화,애미,132,3,2017-02-05 00:23:59,하고 싶었던 걸 반드시 해봐야 미련도  업도 없어지나 봅니다  근데 해결사 도깨비들이네요   착한데?,True
14467961,40967,도깨비훈장 37화,애미,105,8,2017-02-05 00:36:32,그런데 부모님들은  자녀들에게  넌 행복하니?  뭘 가장 하고 싶니?  지금 힘든 건 없어?라는  질문은 거의 하지 않고   무얼해라 무얼 하지마라  아이가 힘들어요 하면 그말에 섭섭해하죠 내가 널 위해 얼마나 신경쓰는데 라는  자기 중심적인 섭섭함만 가득차서 인생에 정말 중요한  질문을   배려를 놓치는 거죠,True
14467950,40967,도깨비훈장 37화,Rorey,66,3,2017-02-05 00:35:41,이 도깨비나 저 도깨비나 진짜 ㅋㅋㅋ 사람 설레게 하는데 뭐 있네 ,True
14467564,40967,도깨비훈장 37화,루비,40,2,2017-02-05 00:11:20,설마 물속에 들어가는건 아니겠지...,True
14467946,40967,도깨비훈장 37화,시노,31,2,2017-02-05 00:35:34,"언니 진짜 자기가 하고싶은거 하면서 살면좋겠다
남일 같지가 않네ㅠㅠ",True
14467548,40967,도깨비훈장 37화,Milk factory,19,2,2017-02-05 00:10:21,스토리 좋아요ㅎ 작가님 화이팅^^!!,True
14467437,40967,도깨비훈장 37화,꼬자야,15,1,2017-02-05 00:05:46,ㅎㅎ작가님 항상 잘 보고있습니당 ㅎㅎ ,True
14468219,40967,도깨비훈장 37화,도래여울,14,0,2017-02-05 00:59:18,마음에 생긴 틈을 어떻게 메꿀 수가 없으려나요? 너무 오랜 기간 동안 벌어져서 단기간엔 못 없애나 보군요. ㅜㅜ,True
14468488,40967,도깨비훈장 37화,명수야내꺼하자,7,2,2017-02-05 01:34:34,정말 저 부모님께서(?) 하시는 행동 보면 우리 부모님이 얼마나 나를 위해주시는지 알 것 같아서 부모님께 정말 잘해야겠다..,False
14467773,40967,도깨비훈장 37화,미코노오,7,1,2017-02-05 00:21:51,보쌈햐가려는거 같잖아...ㅋㅋ,False
14468659,40967,도깨비훈장 37화,봄하늘,5,1,2017-02-05 02:06:40,자는데... 물에...?,False
14468357,40967,도깨비훈장 37화,안녕나비,5,1,2017-02-05 01:13:11,언니나 동생이나 하고싶은게 명확해져서 용기도 가지고 씩씩하게 도전하며 살았음좋겠다.,False
14468208,40967,도깨비훈장 37화,리엔,4,1,2017-02-05 00:57:38,여기에 남을 수야 없겠지만 집에만 안돌가면 ok! 여기에 남는건 도깨비들도 힘들꺼고 아니면 주인공을 바꿔버리는 수밖에 없음;; 여주는 방학끝나고 학교가고 여주 언니가 남아서 도깨비들을 도와주던가...그러한 방식으로...,False
14467379,40967,도깨비훈장 37화,하늘을가진놈,4,1,2017-02-05 00:03:14,"최고의 웹툰, 추천합니다",False
14468334,40967,도깨비훈장 37화,아주작은별,3,0,2017-02-05 01:11:04,둘이콤비가착착 ㅋㅋㅋㅋ귀여워 ㅋ,False
14467954,40967,도깨비훈장 37화,미미미,3,0,2017-02-05 00:35:51,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ귀엽,False
